Id,Label,Type,Parent
5262,AddForeign,function,5305
13456,GetKey,function,13446
5266,AddIndex,function,5305
13459,GetLimitValue,function,13446
9364,ControllerRegister,class,9326
9365,NewControllerRegister,function,9326
1174,DefaultFloat,function,1122
5270,RenameColumn,function,5305
13463,AlphaNumeric,class,13271
9368,Add,function,9364
13464,IsSatisfied,function,13463
5276,GetSQL,function,5305
1181,String,function,1122
9373,addWithMethodParams,function,9364
13470,DefaultMessage,function,13463
5279,github.com/astaxie/beego/migration/doc.go,file,5133
5280,github.com/astaxie/beego/migration/migration.go,file,5133
13473,GetKey,function,13463
1188,DefaultString,function,1122
13476,GetLimitValue,function,13463
5288,Migrationer,class,5280
13481,Match,class,13271
1194,Strings,function,1122
13482,IsSatisfied,function,13481
13486,DefaultMessage,function,13481
1199,DefaultStrings,function,1122
13489,GetKey,function,13481
13492,GetLimitValue,function,13481
1205,GetSection,function,1122
9397,addToRouter,function,9364
5305,Migration,class,5280
13497,NoMatch,class,13271
13498,IsSatisfied,function,13497
5307,init,function,5280
1212,SaveConfigFile,function,1122
5308,Up,function,5305
9405,Include,function,9364
5310,Down,function,5305
13502,DefaultMessage,function,13497
5312,Migrate,function,5305
13505,GetKey,function,13497
5315,SQL,function,5305
1220,Set,function,1122
13508,GetLimitValue,function,13497
5318,Reset,function,5305
5320,Exec,function,5305
1225,DIY,function,1122
9418,Get,function,9364
13514,AlphaDash,class,13271
13515,DefaultMessage,function,13514
9422,Post,function,9364
13518,GetKey,function,13514
1231,getData,function,1122
5327,addOrUpdateRecord,function,5305
13521,GetLimitValue,function,13514
9426,Put,function,9364
9430,Delete,function,9364
13527,Email,class,13271
13528,DefaultMessage,function,13527
5337,GetCreated,function,5305
1242,init,function,1100
9434,Head,function,9364
13531,GetKey,function,13527
1243,github.com/astaxie/beego/config/json_test.go,file,705
1244,TestJsonStartsWithArray,function,1243
5342,Register,function,5280
9438,Patch,function,9364
13534,GetLimitValue,function,13527
5346,Upgrade,function,5280
9442,Options,function,9364
13540,IP,class,13271
13541,DefaultMessage,function,13540
9446,Any,function,9364
5352,Rollback,function,5280
13544,GetKey,function,13540
1257,TestJson,function,1243
9450,AddMethod,function,9364
13547,GetLimitValue,function,13540
5358,Reset,function,5280
1262,xml,folder,-1
1263,github.com/astaxie/beego/config/xml/xml.go,file,1262
1264,Config,class,1263
1265,Parse,function,1264
9457,Handler,function,9364
13553,Base64,class,13271
13554,DefaultMessage,function,13553
5365,Refresh,function,5280
13557,GetKey,function,13553
9463,AddAuto,function,9364
1272,ParseData,function,1264
13560,GetLimitValue,function,13553
5368,dataSlice,class,5280
9466,AddAutoPrefix,function,9364
5372,data,class,5280
5373,Len,function,5368
13566,Mobile,class,13271
13567,DefaultMessage,function,13566
5376,Swap,function,5368
13570,GetKey,function,13566
1282,ConfigContainer,class,1263
1283,Bool,function,1282
5380,Less,function,5368
13573,GetLimitValue,function,13566
9480,InsertFilter,function,9364
1289,DefaultBool,function,1282
5385,sortMap,function,5280
13579,Tel,class,13271
13580,DefaultMessage,function,13579
5390,isRollBack,function,5280
13583,GetKey,function,13579
1296,Int,function,1282
9489,insertFilterRouter,function,9364
13586,GetLimitValue,function,13579
1301,DefaultInt,function,1282
5397,github.com/astaxie/beego/mime.go,file,0
9494,URLFor,function,9364
13591,Phone,class,13271
5399,github.com/astaxie/beego/namespace.go,file,0
13592,IsSatisfied,function,13591
5400,namespaceCond,class,5399
5401,LinkNamespace,class,5399
1308,Int64,function,1282
13596,DefaultMessage,function,13591
5404,Namespace,class,5399
5405,NewNamespace,function,5399
13599,GetKey,function,13591
1313,DefaultInt64,function,1282
5410,Cond,function,5404
9506,geturl,function,9364
13602,GetLimitValue,function,13591
1320,Float,function,1282
13608,ZipCode,class,13271
5417,Filter,function,5404
13609,DefaultMessage,function,13608
13612,GetKey,function,13608
1325,DefaultFloat,function,1282
5423,Router,function,5404
13615,GetLimitValue,function,13608
1332,String,function,1282
5429,AutoRouter,function,5404
5433,AutoPrefix,function,5404
1338,DefaultString,function,1282
5438,Get,function,5404
1344,Strings,function,1282
5443,Post,function,5404
1349,DefaultStrings,function,1282
9542,execFilter,function,9364
5448,Delete,function,5404
1355,GetSection,function,1282
5453,Put,function,5404
9550,ServeHTTP,function,9364
5458,Head,function,5404
1363,SaveConfigFile,function,1282
5463,Options,function,5404
9560,github.com/astaxie/beego/router_test.go,file,0
9562,TestController,class,9560
1371,Set,function,1282
9563,Get,function,9562
5468,Patch,function,5404
9565,Post,function,9562
9567,Param,function,9562
1376,DIY,function,1282
5473,Any,function,5404
9569,List,function,9562
9571,Params,function,9562
9573,Myext,function,9562
5478,Handler,function,5404
1383,init,function,1263
9575,GetURL,function,9562
1384,github.com/astaxie/beego/config/xml/xml_test.go,file,1262
1385,TestXML,function,1384
9577,GetParams,function,9562
5483,Include,function,5404
9579,GetManyRouter,function,9562
9581,GetEmptyBody,function,9562
1390,yaml,folder,-1
5487,Namespace,function,5404
1391,github.com/astaxie/beego/config/yaml/yaml.go,file,1390
1392,Config,class,1391
1393,Parse,function,1392
9586,ResStatus,class,9560
9588,JSONController,class,9560
9589,Prepare,function,9588
5494,AddNamespace,function,5399
9591,Get,function,9588
1400,ParseData,function,1392
9593,TestUrlFor,function,9560
5499,addPrefix,function,5399
1407,ReadYmlReader,function,1391
9599,TestUrlFor3,function,9560
5504,NSCond,function,5399
5507,NSBefore,function,5399
1413,parseYML,function,1391
9605,TestUrlFor2,function,9560
5510,NSAfter,function,5399
5513,NSInclude,function,5399
9609,TestUserFunc,function,9560
5516,NSRouter,function,5399
9614,TestPostFunc,function,9560
1423,ConfigContainer,class,1391
1424,Bool,function,1423
5521,NSGet,function,5399
9619,TestAutoFunc,function,9560
5525,NSPost,function,5399
1431,DefaultBool,function,1423
9624,TestAutoFunc2,function,9560
5529,NSHead,function,5399
5533,NSPut,function,5399
9629,TestAutoFuncParams,function,9560
1438,Int,function,1423
5537,NSDelete,function,5399
9634,TestAutoExtFunc,function,9560
5541,NSAny,function,5399
9639,TestRouteOk,function,9560
1449,DefaultInt,function,1423
5545,NSOptions,function,5399
5549,NSPatch,function,5399
9645,TestManyRoute,function,9560
1456,Int64,function,1423
5553,NSAutoRouter,function,5399
9651,TestEmptyResponse,function,9560
5556,NSAutoPrefix,function,5399
5560,NSNamespace,function,5399
1465,DefaultInt64,function,1423
9657,TestNotFound,function,9560
5565,NSHandler,function,5399
9662,TestStatic,function,9560
1472,Float,function,1423
5569,github.com/astaxie/beego/namespace_test.go,file,0
5570,TestNamespaceGet,function,5569
9667,TestPrepare,function,9560
5575,TestNamespacePost,function,5569
9672,TestAutoPrefix,function,9560
5580,TestNamespaceNest,function,5569
1485,DefaultFloat,function,1423
9677,TestRouterGet,function,9560
5585,TestNamespaceNestParam,function,5569
9682,TestRouterPost,function,9560
1492,String,function,1423
5590,TestNamespaceRouter,function,5569
9687,sayhello,function,9560
9690,TestRouterHandler,function,9560
5595,TestNamespaceAutoFunc,function,5569
1500,DefaultString,function,1423
9695,TestRouterHandlerAll,function,9560
5600,TestNamespaceFilter,function,5569
1506,Strings,function,1423
9700,beegoFilterFunc,function,9560
5605,TestNamespaceCond,function,5569
1511,DefaultStrings,function,1423
9703,AdminController,class,9560
9704,Get,function,9703
5610,TestNamespaceInside,function,5569
9706,TestRouterFunc,function,9560
1517,GetSection,function,1423
9711,BenchmarkFunc,function,9560
5615,orm,folder,-1
5616,github.com/astaxie/beego/orm/cmd.go,file,5615
5619,commander,class,5616
1524,SaveConfigFile,function,1423
5621,printHelp,function,5616
9717,BenchmarkController,function,9560
5624,RunCommand,function,5616
1530,Set,function,1423
9723,testRequest,function,9560
1535,DIY,function,1423
9730,TestInsertFilter,function,9560
5634,commandSyncDb,class,5616
5635,Parse,function,5634
1540,getData,function,1423
9734,TestParamResetFilter,function,9560
5640,Run,function,5634
1547,init,function,1391
1548,github.com/astaxie/beego/config/yaml/yaml_test.go,file,1390
1549,TestYaml,function,1548
9744,TestFilterBeforeRouter,function,9560
1554,github.com/astaxie/beego/config.go,file,0
9751,TestFilterBeforeExec,function,9560
5657,commandSQLAll,class,5616
5658,Parse,function,5657
9758,TestFilterAfterExec,function,9560
5663,Run,function,5657
1569,Config,class,1554
9765,TestFilterFinishRouter,function,9560
5671,init,function,5616
5672,RunSyncdb,function,5616
9772,TestFilterFinishRouterMultiFirstOnly,function,9560
5679,github.com/astaxie/beego/orm/cmd_utils.go,file,5615
9779,TestFilterFinishRouterMulti,function,9560
5683,dbIndex,class,5679
5684,getDbDropSQL,function,5679
1588,Listen,class,1554
5688,getColumnTyp,function,5679
9786,beegoFilterNoOutput,function,9560
9788,beegoBeforeRouter1,function,9560
9790,beegoBeforeRouter2,function,9560
5696,getColumnAddQuery,function,5679
9792,beegoBeforeExec1,function,9560
9794,beegoBeforeExec2,function,9560
1603,WebConfig,class,1554
9796,beegoAfterExec1,function,9560
5702,getDbCreateSQL,function,5679
9798,beegoAfterExec2,function,9560
9800,beegoFinishRouter1,function,9560
9802,beegoFinishRouter2,function,9560
9804,beegoResetParams,function,9560
9807,beegoHandleResetParams,function,9560
1616,SessionConfig,class,1554
9810,couchbase,folder,-1
9811,github.com/astaxie/beego/session/couchbase/sess_couchbase.go,file,9810
1621,LogConfig,class,1554
9818,SessionStore,class,9811
1628,init,function,1554
5727,getColumnDefault,function,5679
9824,Provider,class,9811
1633,recoverPanic,function,1554
9825,Set,function,9818
5733,github.com/astaxie/beego/orm/db.go,file,5615
1638,newBConfig,function,1554
9830,Get,function,9818
1640,parseConfig,function,1554
1643,assignConfig,function,1554
9836,Delete,function,9818
5740,dbBase,class,5733
5742,collectValues,function,5740
1646,github.com/astaxie/beego/config_test.go,file,0
1647,TestDefaults,function,1646
9840,Flush,function,9818
1649,TestAssignConfig_01,function,1646
9843,SessionID,function,9818
1654,TestAssignConfig_02,function,1646
9846,SessionRelease,function,9818
9851,getBucket,function,9824
1663,TestAssignConfig_03,function,1646
5762,collectFieldValue,function,5740
9860,SessionInit,function,9824
1668,context,folder,-1
1669,github.com/astaxie/beego/context/acceptencoder.go,file,1668
9866,SessionRead,function,9824
1675,InitGzip,function,1669
1681,resetWriter,class,1669
9875,SessionExist,function,9824
1683,nopResetWriter,class,1669
1684,Reset,function,1683
9881,SessionRegenerate,function,9824
1691,acceptEncoder,class,1669
1692,encode,function,1691
5792,PrepareInsert,function,5740
1698,put,function,1691
9893,SessionDestroy,function,9824
9897,SessionGC,function,9824
1706,WriteFile,function,1669
9899,SessionAll,function,9824
9902,init,function,9811
9903,ledis,folder,-1
5808,InsertStmt,function,5740
9904,github.com/astaxie/beego/session/ledis/ledis_session.go,file,9903
1713,WriteBody,function,1669
9911,SessionStore,class,9904
1720,writeLevel,function,1669
9912,Set,function,9911
9917,Get,function,9911
5822,Read,function,5740
9923,Delete,function,9911
1733,ParseEncoding,function,1669
9927,Flush,function,9911
9930,SessionID,function,9911
1738,q,class,1669
1739,parseEncoding,function,1669
9933,SessionRelease,function,9911
1748,github.com/astaxie/beego/context/acceptencoder_test.go,file,1668
1749,Test_ExtractEncoding,function,1748
9941,Provider,class,9904
9942,SessionInit,function,9941
1752,github.com/astaxie/beego/context/context.go,file,1668
1753,NewContext,function,1752
5850,Insert,function,5740
9951,SessionRead,function,9941
1760,Context,class,1752
1761,Reset,function,1760
1765,Redirect,function,1760
5864,InsertMulti,function,5740
9960,SessionExist,function,9941
1769,Abort,function,1760
1773,WriteString,function,1760
9965,SessionRegenerate,function,9941
1776,GetCookie,function,1760
1780,SetCookie,function,1760
9973,SessionDestroy,function,9941
1785,GetSecureCookie,function,1760
9977,SessionGC,function,9941
9979,SessionAll,function,9941
9982,init,function,9904
5887,InsertValue,function,5740
9983,memcache,folder,-1
9984,github.com/astaxie/beego/session/memcache/sess_memcache.go,file,9983
1798,SetSecureCookie,function,1760
9991,SessionStore,class,9984
9992,Set,function,9991
9997,Get,function,9991
1809,XSRFToken,function,1760
10003,Delete,function,9991
5908,InsertOrUpdate,function,5740
10007,Flush,function,9991
1816,CheckXSRFCookie,function,1760
10010,SessionID,function,9991
1820,RenderMethodResult,function,1760
10013,SessionRelease,function,9991
1830,Response,class,1752
1831,reset,function,1830
10023,MemProvider,class,9984
10024,SessionInit,function,10023
1834,Write,function,1830
10029,SessionRead,function,10023
1839,WriteHeader,function,1830
1842,Hijack,function,1830
5940,Update,function,5740
10040,SessionExist,function,10023
1849,Flush,function,1830
1853,CloseNotify,function,1830
10047,SessionRegenerate,function,10023
1858,github.com/astaxie/beego/context/context_test.go,file,1668
1859,TestXsrfReset_01,function,1858
5960,Delete,function,5740
1864,github.com/astaxie/beego/context/input.go,file,1668
10060,SessionDestroy,function,10023
10065,connectInit,function,10023
10068,SessionGC,function,10023
1877,BeegoInput,class,1864
1878,NewInput,function,1864
10070,SessionAll,function,10023
1880,Reset,function,1877
10073,init,function,9984
10074,mysql,folder,-1
1883,Protocol,function,1877
10075,github.com/astaxie/beego/session/mysql/sess_mysql.go,file,10074
1886,URI,function,1877
5984,UpdateBatch,function,5740
1889,URL,function,1877
10082,SessionStore,class,10075
10083,Set,function,10082
1892,Site,function,1877
1895,Scheme,function,1877
10088,Get,function,10082
5993,github.com/astaxie/beego/orm/db_alias.go,file,5615
5994,DriverType,class,5993
1899,Domain,function,1877
1902,Host,function,1877
10094,Delete,function,10082
6001,driver,class,5993
1906,Method,function,1877
6002,Type,function,6001
10098,Flush,function,10082
1909,Is,function,1877
10101,SessionID,function,10082
6006,Name,function,6001
10104,SessionRelease,function,10082
1913,IsGet,function,1877
1916,IsPost,function,1877
1919,IsHead,function,1877
6015,_dbCache,class,5993
10111,Provider,class,10075
6016,add,function,6015
10112,connectInit,function,10111
1922,IsOptions,function,1877
1925,IsPut,function,1877
6021,get,function,6015
10117,SessionInit,function,10111
1928,IsDelete,function,1877
6026,getDefault,function,6015
10122,SessionRead,function,10111
1931,IsPatch,function,1877
1934,IsAjax,function,1877
1937,IsSecure,function,1877
1940,IsWebsocket,function,1877
10133,SessionExist,function,10111
1943,IsUpload,function,1877
6039,alias,class,5993
6040,detectTZ,function,5993
1946,AcceptsHTML,function,1877
1949,AcceptsXML,function,1877
10141,SessionRegenerate,function,10111
1952,AcceptsJSON,function,1877
1955,IP,function,1877
6052,addAliasWthDB,function,5993
1961,Proxy,function,1877
10153,SessionDestroy,function,10111
1965,Referer,function,1877
6062,AddAliasWthDB,function,5993
10158,SessionGC,function,10111
1968,Refer,function,1877
10161,SessionAll,function,10111
1971,SubDomains,function,1877
6067,RegisterDataBase,function,5993
1975,Port,function,1877
10167,init,function,10075
10168,postgres,folder,-1
10169,github.com/astaxie/beego/session/postgres/sess_postgresql.go,file,10168
1979,UserAgent,function,1877
6076,RegisterDriver,function,5993
1982,ParamsLen,function,1877
10175,SessionStore,class,10169
10176,Set,function,10175
1985,Param,function,1877
6082,SetDataBaseTZ,function,5993
1989,Params,function,1877
10181,Get,function,10175
6088,SetMaxIdleConns,function,5993
1993,SetParam,function,1877
10187,Delete,function,10175
6092,SetMaxOpenConns,function,5993
1997,ResetParams,function,1877
1999,Query,function,1877
10191,Flush,function,10175
6097,GetDB,function,5993
10194,SessionID,function,10175
2004,Header,function,1877
10197,SessionRelease,function,10175
2008,Cookie,function,1877
6104,github.com/astaxie/beego/orm/db_mysql.go,file,5615
6108,dbBaseMysql,class,6104
10204,Provider,class,10169
10205,connectInit,function,10204
2014,Session,function,1877
6110,OperatorSQL,function,6108
2018,CopyBody,function,1877
6114,DbTypes,function,6108
10210,SessionInit,function,10204
6117,ShowTablesQuery,function,6108
10215,SessionRead,function,10204
6120,ShowColumnsQuery,function,6108
2027,Data,function,1877
6124,IndexExists,function,6108
2030,GetData,function,1877
10226,SessionExist,function,10204
2036,SetData,function,1877
6132,InsertOrUpdate,function,6108
2040,ParseFormOrMulitForm,function,1877
10234,SessionRegenerate,function,10204
2046,Bind,function,1877
2054,bind,function,1877
10246,SessionDestroy,function,10204
10251,SessionGC,function,10204
10254,SessionAll,function,10204
2065,bindValue,function,1877
6162,newdbBaseMysql,function,6104
10260,init,function,10169
6165,github.com/astaxie/beego/orm/db_oracle.go,file,5615
10261,redis,folder,-1
2070,bindInt,function,1877
10262,github.com/astaxie/beego/session/redis/sess_redis.go,file,10261
6169,dbBaseOracle,class,6165
6171,newdbBaseOracle,function,6165
2078,bindUint,function,1877
6174,OperatorSQL,function,6169
10270,SessionStore,class,10262
10271,Set,function,10270
6178,DbTypes,function,6169
10276,Get,function,10270
6181,ShowTablesQuery,function,6169
2086,bindFloat,function,1877
6184,ShowColumnsQuery,function,6169
10282,Delete,function,10270
6188,IndexExists,function,6169
2094,bindString,function,1877
10286,Flush,function,10270
10289,SessionID,function,10270
2099,bindBool,function,1877
6196,InsertValue,function,6169
10292,SessionRelease,function,10270
2106,sliceValue,class,1864
2107,bindSlice,function,1877
10304,Provider,class,10262
10305,SessionInit,function,10304
2121,bindStruct,function,1877
6217,github.com/astaxie/beego/orm/db_postgres.go,file,5615
6220,ReplaceMarks,function,6217
10317,SessionRead,function,10304
2132,bindPoint,function,1877
6228,HasReturningID,function,6217
10327,SessionExist,function,10304
2137,bindMap,function,1877
6234,setval,function,6217
10334,SessionRegenerate,function,10304
6242,ShowTablesQuery,function,6217
2147,github.com/astaxie/beego/context/input_test.go,file,1668
2148,TestBind,function,2147
6245,ShowColumnsQuery,function,6217
10342,SessionDestroy,function,10304
6249,DbTypes,function,6217
2154,testItem,class,-1
10347,SessionGC,function,10304
6252,IndexExists,function,6217
10349,SessionAll,function,10304
2159,Human,class,-1
10352,init,function,10262
2161,github.com/astaxie/beego/context/output.go,file,1668
10353,session,folder,-1
10354,github.com/astaxie/beego/session/session.go,file,10353
6261,newdbBasePostgres,function,6217
2165,BeegoOutput,class,2161
2166,NewOutput,function,2161
2168,Reset,function,2165
6264,github.com/astaxie/beego/orm/db_sqlite.go,file,5615
10361,Store,class,10354
2171,Header,function,2165
6268,dbBaseSqlite,class,6264
6270,OperatorSQL,function,6268
2175,Body,function,2165
10369,Provider,class,10354
6274,GenerateOperatorLeftCol,function,6268
10372,Register,function,10354
2183,Cookie,function,2165
6279,SupportUpdateJoin,function,6268
6282,MaxLimit,function,6268
6285,DbTypes,function,6268
6288,ShowTablesQuery,function,6268
6291,GetColumns,function,6268
10388,ManagerConfig,class,10354
2198,sanitizeName,function,2161
10391,Manager,class,10354
10392,NewManager,function,10354
2202,sanitizeValue,function,2161
2205,jsonRenderer,function,2161
2208,errorRenderer,function,2161
6306,ShowColumnsQuery,function,6268
10402,getSid,function,10391
2211,JSON,function,2165
6310,IndexExists,function,6268
2219,JSONP,function,2165
10413,SessionStart,function,10391
6321,newdbBaseSqlite,function,6264
2228,XML,function,2165
6324,github.com/astaxie/beego/orm/db_tables.go,file,5615
10422,SessionDestroy,function,10391
2235,Download,function,2165
10430,GetSessionStore,function,10391
6334,dbTable,class,6324
2240,ContentType,function,2165
10435,GC,function,10391
2244,SetStatus,function,2165
6340,dbTables,class,6324
6341,set,function,6340
10437,SessionRegenerateID,function,10391
2247,IsCachable,function,2165
2250,IsEmpty,function,2165
2253,IsOk,function,2165
10447,GetActiveSession,function,10391
2256,IsSuccessful,function,2165
6353,add,function,6340
10450,SetSecure,function,10391
2259,IsRedirect,function,2165
10453,sessionID,function,10391
2262,IsForbidden,function,2165
2265,IsNotFound,function,2165
2268,IsClientError,function,2165
6364,get,function,6340
10460,isSecure,function,10391
2271,IsServerError,function,2165
10465,Log,class,10354
2274,stringsToJSON,function,2161
10466,NewSessionLog,function,10354
6371,loopDepth,function,6340
10470,github.com/astaxie/beego/session/sess_cookie.go,file,10353
2279,Session,function,2165
6378,parseRelated,function,6340
10475,CookieSessionStore,class,10470
2283,param,folder,-1
10476,Set,function,10475
2284,github.com/astaxie/beego/context/param/conv.go,file,2283
2285,ConvertParams,function,2284
10481,Get,function,10475
2292,convertParam,function,2284
10487,Delete,function,10475
6394,getJoinSQL,function,6340
10491,Flush,function,10475
2300,getParamValue,function,2284
10494,SessionID,function,10475
2304,parseValue,function,2284
10497,SessionRelease,function,10475
6403,parseExprs,function,6340
2313,safeConvert,function,2284
10509,cookieConfig,class,10470
2320,github.com/astaxie/beego/context/param/methodparams.go,file,2283
10513,CookieProvider,class,10470
10514,SessionInit,function,10513
2325,MethodParam,class,2320
6422,getCondSQL,function,6340
2326,paramType,class,2320
10520,SessionRead,function,10513
2331,New,function,2320
2335,newParam,function,2320
10527,SessionExist,function,10513
10531,SessionRegenerate,function,10513
2340,Make,function,2320
2343,String,function,2325
6440,getGroupSQL,function,6340
10537,SessionDestroy,function,10513
2348,github.com/astaxie/beego/context/param/options.go,file,2283
10541,SessionGC,function,10513
2349,MethodParamOption,class,2348
10543,SessionAll,function,10513
6448,getOrderSQL,function,6340
2354,Default,function,2348
10546,SessionUpdate,function,10513
2357,github.com/astaxie/beego/context/param/parsers.go,file,2283
10550,init,function,10470
2359,paramParser,class,2357
10551,github.com/astaxie/beego/session/sess_cookie_test.go,file,10353
2360,getParser,function,2357
10552,TestCookie,function,10551
6457,getLimitSQL,function,6340
2366,parserFunc,class,2357
2367,parse,function,2366
6464,newDbTables,function,6324
2373,boolParser,class,2357
6469,github.com/astaxie/beego/orm/db_tidb.go,file,5615
2374,parse,function,2373
6471,dbBaseTidb,class,6469
10568,TestDestorySessionCookie,function,10551
6473,OperatorSQL,function,6471
2380,stringParser,class,2357
2381,parse,function,2380
6477,DbTypes,function,6471
6480,ShowTablesQuery,function,6471
6483,ShowColumnsQuery,function,6471
2387,intParser,class,2357
2388,parse,function,2387
6487,IndexExists,function,6471
10584,github.com/astaxie/beego/session/sess_file.go,file,10353
2394,floatParser,class,2357
2395,parse,function,2394
10590,FileSessionStore,class,10584
6495,newdbBaseTidb,function,6469
10591,Set,function,10590
6498,github.com/astaxie/beego/orm/db_utils.go,file,5615
6499,getDbAlias,function,6498
2403,timeParser,class,2357
2404,parse,function,2403
10596,Get,function,10590
6504,getExistPk,function,6498
10602,Delete,function,10590
2410,jsonParser,class,2357
2411,parse,function,2410
10606,Flush,function,10590
10609,SessionID,function,10590
6515,getFlatParams,function,6498
2420,sliceParser,function,2357
10612,SessionRelease,function,10590
2428,ptrParser,function,2357
10621,FileProvider,class,10584
10622,SessionInit,function,10621
10627,SessionRead,function,10621
2437,github.com/astaxie/beego/context/param/parsers_test.go,file,2283
2441,testDefinition,class,2437
2442,Test_Parsers,function,2437
6540,github.com/astaxie/beego/orm/models.go,file,5615
2446,checkParser,function,2437
10638,SessionExist,function,10621
10642,SessionDestroy,function,10621
10646,SessionGC,function,10621
10648,SessionAll,function,10621
6553,_modelCache,class,6540
2457,github.com/astaxie/beego/context/renderer.go,file,1668
6554,all,function,6553
2459,Renderer,class,2457
2460,rendererFunc,class,2457
2461,Render,function,2460
10653,SessionRegenerate,function,10621
6558,allOrdered,function,6553
2464,github.com/astaxie/beego/context/response.go,file,1668
6562,get,function,6553
2467,StatusCode,class,2464
2468,Error,function,2467
2471,Render,function,2467
6567,getByFullName,function,6553
2474,github.com/astaxie/beego/controller.go,file,0
6572,set,function,6553
10670,gcpath,function,10584
6578,clean,function,6553
6580,ResetModelCache,function,6540
10676,activeSession,class,10584
10677,visit,function,10676
2485,ControllerComments,class,2474
6581,github.com/astaxie/beego/orm/models_boot.go,file,5615
6582,registerModel,function,6581
2486,ControllerCommentsSlice,class,2474
2487,Len,function,2486
2490,Less,function,2486
10683,init,function,10584
10684,github.com/astaxie/beego/session/sess_mem.go,file,10353
2495,Swap,function,2486
6591,bootStrap,function,6581
10690,MemSessionStore,class,10684
10691,Set,function,10690
10696,Get,function,10690
10702,Delete,function,10690
10706,Flush,function,10690
6612,RegisterModel,function,6581
10709,SessionID,function,10690
2517,Controller,class,2474
6614,RegisterModelWithPrefix,function,6581
10712,SessionRelease,function,10690
6617,RegisterModelWithSuffix,function,6581
6620,BootStrap,function,6581
6621,github.com/astaxie/beego/orm/models_fields.go,file,5615
10720,MemProvider,class,10684
10721,SessionInit,function,10720
2533,ControllerInterface,class,2474
2534,Init,function,2517
10726,SessionRead,function,10720
2540,Prepare,function,2517
2542,Finish,function,2517
10735,SessionExist,function,10720
2544,Get,function,2517
2546,Post,function,2517
10739,SessionRegenerate,function,10720
2548,Delete,function,2517
2550,Put,function,2517
2552,Head,function,2517
2554,Patch,function,2517
6650,BooleanField,class,6621
6651,Value,function,6650
2556,Options,function,2517
10749,SessionDestroy,function,10720
2558,HandlerFunc,function,2517
6654,Set,function,6650
6657,String,function,6650
10755,SessionGC,function,10720
2564,URLMapping,function,2517
6660,FieldType,function,6650
2566,Mapping,function,2517
10758,SessionAll,function,10720
6663,SetRaw,function,6650
10761,SessionUpdate,function,10720
2570,Render,function,2517
6669,RawValue,function,6650
2575,RenderString,function,2517
10767,init,function,10684
10768,github.com/astaxie/beego/session/sess_mem_test.go,file,10353
10769,TestMem,function,10768
6673,CharField,class,6621
6674,Value,function,6673
2581,RenderBytes,function,2517
6677,Set,function,6673
6680,String,function,6673
2587,renderTemplate,function,2517
6683,FieldType,function,6673
6686,SetRaw,function,6673
10784,github.com/astaxie/beego/session/sess_test.go,file,10353
2593,viewPath,function,2517
10785,Test_gob,function,10784
6690,RawValue,function,6673
2596,Redirect,function,2517
10789,github.com/astaxie/beego/session/sess_utils.go,file,10353
10790,init,function,10789
6694,TimeField,class,6621
6695,Value,function,6694
10791,EncodeGob,function,10789
2600,Abort,function,2517
6698,Set,function,6694
2605,CustomAbort,function,2517
6701,String,function,6694
10798,DecodeGob,function,10789
6704,FieldType,function,6694
2609,StopRun,function,2517
2611,URLFor,function,2517
6707,SetRaw,function,6694
10806,generateRandomKey,function,10789
2616,ServeJSON,function,2517
6713,RawValue,function,6694
10812,encrypt,function,10789
2621,ServeJSONP,function,2517
6717,DateField,class,6621
6718,Value,function,6717
2624,ServeXML,function,2517
6721,Set,function,6717
2627,ServeFormatted,function,2517
10819,decrypt,function,10789
6724,String,function,6717
2630,Input,function,2517
6727,FieldType,function,6717
2633,ParseForm,function,2517
6730,SetRaw,function,6717
10827,encodeCookie,function,10789
2637,GetString,function,2517
6736,RawValue,function,6717
2643,GetStrings,function,2517
6740,DateTimeField,class,6621
6741,Value,function,6740
10838,decodeCookie,function,10789
6744,Set,function,6740
2651,GetInt,function,2517
6747,String,function,6740
6750,FieldType,function,6740
6753,SetRaw,function,6740
2658,GetInt8,function,2517
6759,RawValue,function,6740
10855,encode,function,10789
2667,GetUint8,function,2517
10859,decode,function,10789
6763,FloatField,class,6621
6764,Value,function,6763
6767,Set,function,6763
6770,String,function,6763
10866,ssdb,folder,-1
10867,github.com/astaxie/beego/session/ssdb/sess_ssdb.go,file,10866
2676,GetInt16,function,2517
6773,FieldType,function,6763
6776,SetRaw,function,6763
10873,Provider,class,10867
10874,connectInit,function,10873
2685,GetUint16,function,2517
6782,RawValue,function,6763
10878,SessionInit,function,10873
6786,SmallIntegerField,class,6621
6787,Value,function,6786
10885,SessionRead,function,10873
2694,GetInt32,function,2517
6790,Set,function,6786
6793,String,function,6786
6796,FieldType,function,6786
2703,GetUint32,function,2517
6799,SetRaw,function,6786
10895,SessionExist,function,10873
6805,RawValue,function,6786
10902,SessionRegenerate,function,10873
2712,GetInt64,function,2517
6809,IntegerField,class,6621
6810,Value,function,6809
6813,Set,function,6809
2719,GetUint64,function,2517
6816,String,function,6809
10913,SessionDestroy,function,10873
6819,FieldType,function,6809
2726,GetBool,function,2517
6822,SetRaw,function,6809
10918,SessionGC,function,10873
10920,SessionAll,function,10873
6828,RawValue,function,6809
2733,GetFloat,function,2517
6832,BigIntegerField,class,6621
10928,SessionStore,class,10867
6833,Value,function,6832
10929,Set,function,10928
2740,GetFile,function,2517
