Id,Label,Type,Parent
2233,LoginSources,function,2104
100536,Unlinkat,function,100492
35003,readPortalDescribeResponse,function,34590
2238,ActivatedLoginSources,function,2104
100542,utimes,function,100492
100547,utimensat,function,100492
2243,GetLoginSourceByID,function,2104
35011,readBindResponse,function,34590
35016,postExecuteWorkaround,function,34590
133323,Rusage,class,133259
2250,UpdateLoginSource,function,2104
100554,futimesat,function,100492
133326,Rlimit,class,133259
35021,readExecuteResponse,function,34590
133327,_Gid_t,class,133259
2254,DeleteSource,function,2104
100559,Getcwd,function,100492
2259,CountLoginSources,function,2104
100565,wait4,function,100492
35029,parseStatementRowDescribe,function,34536
2264,LocalLoginSources,class,2104
2265,Len,function,2264
35034,parsePortalRowDescribe,function,34536
2268,List,function,2264
100573,ptrace,function,100492
2272,ActivatedList,function,2264
35040,parseEnviron,function,34536
133347,Stat_t,class,133259
100579,reboot,function,100492
2277,GetLoginSourceByID,function,2264
35046,isUTF8,function,34536
35050,alnumLowerASCII,function,34536
2283,UpdateLoginSource,function,2264
100586,mount,function,100492
35053,github.com/gogs/gogs/vendor/github.com/lib/pq/copy.go,file,34277
2287,LoadAuthSources,function,2104
35058,CopyIn,function,35053
133361,Statfs_t,class,133259
100596,Acct,function,100492
35063,CopyInSchema,function,35053
133370,Fsid,class,133259
100600,Adjtimex,function,100492
2298,composeFullName,function,2104
133368,Dirent,class,133259
100605,Chdir,function,100492
2303,LoginViaLDAP,function,2104
100609,Chroot,function,100492
133378,Flock_t,class,133259
100613,ClockGettime,function,100492
35076,copyin,class,35053
35079,prepareCopyIn,function,34590
100617,Close,function,100492
100620,Dup,function,100492
133389,RawSockaddrInet4,class,133259
100625,Dup3,function,100492
2321,smtpLoginAuth,class,2104
133395,RawSockaddrInet6,class,133259
2322,Start,function,2321
35090,flush,function,35076
133398,RawSockaddrUnix,class,133259
35093,resploop,function,35076
100630,EpollCreate,function,100492
2328,Next,function,2321
100635,EpollCreate1,function,100492
35099,isErrorSet,function,35076
133406,RawSockaddrLinklayer,class,133259
35103,setError,function,35076
2337,SMTPAuth,function,2104
100640,EpollCtl,function,100492
133411,RawSockaddrNetlink,class,133259
35106,NumInput,function,35076
35109,Query,function,35076
133415,RawSockaddrHCI,class,133259
100646,Exit,function,100492
133418,RawSockaddr,class,133259
2345,LoginViaSMTP,function,2104
100648,Faccessat,function,100492
35114,Exec,function,35076
133422,_Socklen,class,133259
100655,Fallocate,function,100492
133421,RawSockaddrAny,class,133259
35120,Close,function,35076
133425,Linger,class,133259
35123,github.com/gogs/gogs/vendor/github.com/lib/pq/doc.go,file,34277
100661,Fchdir,function,100492
35124,github.com/gogs/gogs/vendor/github.com/lib/pq/encode.go,file,34277
35125,binaryEncode,function,35124
133431,IPMreq,class,133259
133428,Iovec,class,133259
2361,LoginViaPAM,function,2104
35129,encode,function,35124
100664,Fchmod,function,100492
133435,IPMreqn,class,133259
133438,IPv6Mreq,class,133259
100668,Fchmodat,function,100492
35134,decode,function,35124
100675,Fchownat,function,100492
2371,remoteUserLogin,function,2104
35140,binaryDecode,function,35124
133446,Msghdr,class,133259
35145,textDecode,function,35124
133451,Cmsghdr,class,133259
100683,fcntl,function,100492
2379,UserLogin,function,2104
133455,Inet4Pktinfo,class,133259
133458,Inet6Pktinfo,class,133259
100690,Fdatasync,function,100492
100693,Flock,function,100492
35157,appendEncodedText,function,35124
133463,ICMPv6Filter,class,133259
133461,IPv6MTUInfo,class,133259
100697,Fsync,function,100492
2392,migrations,folder,-1
133467,Ucred,class,133259
2393,github.com/gogs/gogs/models/migrations/migrations.go,file,2392
35163,appendEscapedText,function,35124
100700,Getdents,function,100492
2397,Migration,class,2393
2400,migration,class,2393
2401,NewMigration,function,2393
100707,Getpgid,function,100492
2405,Description,function,2400
35173,mustParse,function,35124
2408,Migrate,function,2400
100712,Getpid,function,100492
100715,Getppid,function,100492
2414,Version,class,2393
100718,Getpriority,function,100492
35183,timestampParser,class,35124
2416,Migrate,function,2393
35184,expect,function,35183
100724,Getrusage,function,100492
35190,mustAtoi,function,35183
2424,generateOrgRandsAndSalt,function,2393
100728,Getsid,function,100492
133499,TCPInfo,class,133259
100733,Gettid,function,100492
2430,User,class,-1
35200,locationCache,class,35124
100736,Getxattr,function,100492
35202,newLocationCache,function,35124
2435,TAction,class,2393
2436,TableName,function,2435
35204,getLocation,function,35200
2441,TNotice,class,2393
2442,TableName,function,2441
100746,InotifyAddWatch,function,100492
35215,EnableInfinityTs,function,35124
2447,TComment,class,2393
2448,TableName,function,2447
35218,disableInfinityTs,function,35124
35219,parseTs,function,35124
100754,InotifyInit1,function,100492
100759,InotifyRmWatch,function,100492
2455,TIssue,class,2393
2456,TableName,function,2455
35225,ParseTimestamp,function,35124
100765,Kill,function,100492
2462,TMilestone,class,2393
2463,TableName,function,2462
100769,Klogctl,function,100492
2468,TAttachment,class,2393
2469,TableName,function,2468
100776,Listxattr,function,100492
2475,TLoginSource,class,2393
2476,TableName,function,2475
100784,Mkdirat,function,100492
2481,TPull,class,2393
2482,TableName,function,2481
100790,Mknodat,function,100492
2487,TRelease,class,2393
2488,TableName,function,2487
35258,formatTs,function,35124
100797,Nanosleep,function,100492
35261,FormatTimestamp,function,35124
2494,TRepo,class,2393
2495,TableName,function,2494
100801,PivotRoot,function,100492
35266,parseBytea,function,35124
2501,TMirror,class,2393
2502,TableName,function,2501
100807,prlimit,function,100492
35273,encodeBytea,function,35124
100813,Prctl,function,100492
2508,TPublicKey,class,2393
2509,TableName,function,2508
35279,NullTime,class,35124
35280,Scan,function,35279
2515,TDeployKey,class,2393
2516,TableName,function,2515
35284,Value,function,35279
100820,read,function,100492
35288,github.com/gogs/gogs/vendor/github.com/lib/pq/error.go,file,34277
100827,Removexattr,function,100492
2522,TAccessToken,class,2393
2523,TableName,function,2522
100833,Renameat,function,100492
2529,TUser,class,2393
2530,TableName,function,2529
100841,Setdomainname,function,100492
2536,TWebhook,class,2393
2537,TableName,function,2536
2540,convertDateToUnix,function,2393
100845,Sethostname,function,100492
133615,NlMsghdr,class,133259
100849,Setpgid,function,100492
133618,NlMsgerr,class,133259
35313,Error,class,35288
35314,ErrorCode,class,35288
35315,Name,function,35314
100853,Setsid,function,100492
133623,NlAttr,class,133259
2550,Bean,class,-1
35318,ErrorClass,class,35288
133620,RtGenmsg,class,133259
35319,Name,function,35318
100857,Settimeofday,function,100492
133626,RtAttr,class,133259
2552,github.com/gogs/gogs/models/migrations/v13.go,file,2392
2553,ldapUseSSLToSecurityProtocol,function,2552
35322,Class,function,35314
2556,github.com/gogs/gogs/models/migrations/v14.go,file,2392
2557,setCommentUpdatedWithCreated,function,2556
100860,Setns,function,100492
35326,parseError,function,35288
100864,Setpriority,function,100492
2561,Comment,class,-1
2562,github.com/gogs/gogs/models/migrations/v15.go,file,2392
2563,generateAndMigrateGitHooks,function,2562
133633,IfInfomsg,class,133259
35332,Fatal,function,35313
100869,Setxattr,function,100492
133639,IfAddrmsg,class,133259
35335,Get,function,35313
2569,Repository,class,-1
35339,Error,function,35313
2572,User,class,-1
100879,Sysinfo,function,100492
100878,Sync,function,100492
35345,PGError,class,35288
35346,errorf,function,35288
100882,Tee,function,100492
133649,RtMsg,class,133259
133654,RtNexthop,class,133259
35349,errRecoverNoErrBadConn,function,35288
35353,errRecover,function,34590
100890,Tgkill,function,100492
2588,github.com/gogs/gogs/models/migrations/v16.go,file,2392
2589,updateRepositorySizes,function,2588
35357,github.com/gogs/gogs/vendor/github.com/lib/pq/notify.go,file,34277
100895,Times,function,100492
133661,SockFilter,class,133259
35361,Notification,class,35357
35362,recvNotification,function,35357
133665,SockFprog,class,133259
2596,Repository,class,-1
100900,Umask,function,100492
133671,InotifyEvent,class,133259
2599,User,class,-1
133674,PtraceRegs,class,133259
100904,Uname,function,100492
100907,Unmount,function,100492
35373,message,class,35357
133676,FdSet,class,133259
2608,github.com/gogs/gogs/models/migrations/v17.go,file,2392
68145,github.com/gogs/gogs/vendor/golang.org/x/sys/unix/zerrors_linux_amd64.go,file,50558
2609,removeInvalidProtectBranchWhitelist,function,2608
100912,Unshare,function,100492
100915,Ustat,function,100492
100919,write,function,100492
35382,ListenerConn,class,35357
2614,github.com/gogs/gogs/models/migrations/v18.go,file,2392
2615,updateRepositoryDescriptionField,function,2614
35383,NewListenerConn,function,35357
133691,Sysinfo_t,class,133259
35388,newDialListenerConn,function,35357
2620,github.com/gogs/gogs/models/migrations/v19.go,file,2392
2621,cleanUnlinkedWebhookAndHookTasks,function,2620
100926,exitThread,function,100492
100929,readlen,function,100492
133698,Utsname,class,133259
2624,github.com/gogs/gogs/models/milestone.go,file,250
35397,acquireSenderLock,function,35382
133703,Ustat_t,class,133259
35401,releaseSenderLock,function,35382
100936,writelen,function,100492
35403,setState,function,35382
100943,munmap,function,100492
133708,EpollEvent,class,133259
35408,listenerConnLoop,function,35382
2641,Milestone,class,2624
2642,BeforeInsert,function,2641
100947,Madvise,function,100492
2644,BeforeUpdate,function,2641
2646,AfterSet,function,2641
35414,listenerConnMain,function,35382
133716,PollFd,class,133259
35417,Listen,function,35382
100952,Mprotect,function,100492
2650,State,function,2641
100957,Mlock,function,100492
2653,ChangeStatus,function,2641
35422,Unlisten,function,35382
133725,Sigset_t,class,133259
100961,Munlock,function,100492
2657,APIFormat,function,2641
35427,UnlistenAll,function,35382
100965,Mlockall,function,100492
133734,Termios,class,133259
2661,CountIssues,function,2641
133735,github.com/gogs/gogs/vendor/golang.org/x/sys/unix/ztypes_linux_arm64.go,file,50558
35431,Ping,function,35382
100968,Munlockall,function,100492
100970,EpollWait,function,100492
2668,NewMilestone,function,2624
35436,sendSimpleQuery,function,35382
133742,_C_short,class,133735
133743,_C_int,class,133735
2672,getMilestoneByRepoID,function,2624
35441,ExecSimpleQuery,function,35382
133744,_C_long,class,133735
100978,Fchown,function,100492
133745,_C_long_long,class,133735
133751,Timeval,class,133735
100983,Fstatfs,function,100492
133748,Timespec,class,133735
2681,GetMilestoneByRepoID,function,2624
35449,Close,function,35382
100987,Ftruncate,function,100492
35452,Err,function,35382
2686,GetMilestonesByRepoID,function,2624
100991,Getegid,function,100492
35458,ListenerEventType,class,35357
2691,GetMilestones,function,2624
100994,Geteuid,function,100492
100997,Getgid,function,100492
35463,EventCallbackType,class,35357
101000,Getrlimit,function,100492
2699,updateMilestone,function,2624
101004,Getuid,function,100492
101007,Lchown,function,100492
2703,UpdateMilestone,function,2624
2706,countRepoMilestones,function,2624
133776,Timex,class,133735
133777,Time_t,class,133735
101013,Listen,function,100492
35476,Listener,class,35357
133782,Tms,class,133735
35477,NewListener,function,35357
2711,CountRepoMilestones,function,2624
101017,Pause,function,100492
2714,countRepoClosedMilestones,function,2624
101019,Pread,function,100492
35483,NewDialListener,function,35357
133785,Utimbuf,class,133735
2719,CountRepoClosedMilestones,function,2624
2722,MilestoneStats,function,2624
101027,Pwrite,function,100492
35491,NotificationChannel,function,35476
2726,ChangeMilestoneStatus,function,2624
35494,Listen,function,35476
133802,Rusage,class,133735
101035,Seek,function,100492
35500,Unlisten,function,35476
133806,_Gid_t,class,133735
2733,changeMilestoneIssueStats,function,2624
133805,Rlimit,class,133735
35506,UnlistenAll,function,35476
2739,ChangeMilestoneIssueStats,function,2624
101042,Select,function,100492
2743,changeMilestoneAssign,function,2624
35511,Ping,function,35476
35514,disconnectCleanup,function,35476
101051,sendfile,function,100492
133823,Stat_t,class,133735
35518,resync,function,35476
2752,ChangeMilestoneAssign,function,2624
101059,Setfsgid,function,100492
35526,closed,function,35476
2759,DeleteMilestoneOfRepoByID,function,2624
101062,Setfsuid,function,100492
101065,Setregid,function,100492
35529,connect,function,35476
101069,Setresgid,function,100492
133836,Statfs_t,class,133735
35535,Close,function,35476
2768,github.com/gogs/gogs/models/mirror.go,file,250
133843,Dirent,class,133735
35538,emitEvent,function,35476
101074,Setresuid,function,100492
35542,listenerConnLoop,function,35476
101079,Setrlimit,function,100492
133845,Fsid,class,133735
101083,Setreuid,function,100492
2780,Mirror,class,2768
2781,BeforeInsert,function,2780
35550,listenerMain,function,35476
101087,Shutdown,function,100492
2783,BeforeUpdate,function,2780
133853,Flock_t,class,133735
35552,oid,folder,-1
2785,AfterSet,function,2780
35553,github.com/gogs/gogs/vendor/github.com/lib/pq/oid/doc.go,file,35552
101091,Splice,function,100492
35554,Oid,class,35553
35555,github.com/gogs/gogs/vendor/github.com/lib/pq/oid/gen.go,file,35552
35556,main,function,35555
2790,ScheduleNextSync,function,2780
2792,findPasswordInMirrorAddress,function,2768
133864,RawSockaddrInet4,class,133735
101101,Statfs,function,100492
133870,RawSockaddrInet6,class,133735
2798,unescapeMirrorCredentials,function,2768
35570,github.com/gogs/gogs/vendor/github.com/lib/pq/oid/types.go,file,35552
101106,SyncFileRange,function,100492
133873,RawSockaddrUnix,class,133735
2805,readAddress,function,2780
2809,HandleMirrorCredentials,function,2768
101112,Truncate,function,100492
133881,RawSockaddrLinklayer,class,133735
101117,accept,function,100492
133886,RawSockaddrNetlink,class,133735
2815,Address,function,2780
133890,RawSockaddrHCI,class,133735
2818,MosaicsAddress,function,2780
2821,RawAddress,function,2780
101124,accept4,function,100492
133893,RawSockaddr,class,133735
2824,FullAddress,function,2780
133896,RawSockaddrAny,class,133735
2827,escapeMirrorCredentials,function,2768
133897,_Socklen,class,133735
101132,bind,function,100492
133903,Iovec,class,133735
133900,Linger,class,133735
101137,connect,function,100492
133906,IPMreq,class,133735
2833,SaveAddress,function,2780
133910,IPMreqn,class,133735
101142,getgroups,function,100492
133913,IPv6Mreq,class,133735
2844,mirrorSyncResult,class,2768
2845,parseRemoteUpdateOutput,function,2768
101148,setgroups,function,100492
101152,getsockopt,function,100492
133923,Msghdr,class,133735
2854,runSync,function,2780
101159,setsockopt,function,100492
133928,Cmsghdr,class,133735
133935,Inet6Pktinfo,class,133735
133932,Inet4Pktinfo,class,133735
101166,socket,function,100492
133938,IPv6MTUInfo,class,133735
2868,getMirrorByRepoID,function,2768
101173,socketpair,function,100492
133940,ICMPv6Filter,class,133735
101179,getpeername,function,100492
133944,Ucred,class,133735
2876,GetMirrorByRepoID,function,2768
2880,updateMirror,function,2768
101184,getsockname,function,100492
2884,UpdateMirror,function,2768
101189,recvfrom,function,100492
2887,DeleteMirrorByRepoID,function,2768
2890,MirrorUpdate,function,2768
2893,SyncMirrors,function,2768
101199,sendto,function,100492
101207,recvmsg,function,100492
133976,TCPInfo,class,133735
2907,InitSyncMirrors,function,2768
2908,github.com/gogs/gogs/models/mirror_test.go,file,250
2909,Test_parseRemoteUpdateOutput,function,2908
101214,sendmsg,function,100492
2913,Test_findPasswordInMirrorAddress,function,2908
101221,mmap,function,100492
2919,Test_unescapeMirrorCredentials,function,2908
2923,Test_escapeMirrorCredentials,function,2908
101231,Gettimeofday,function,100492
2927,github.com/gogs/gogs/models/models.go,file,250
101234,Utime,function,100492
101239,pipe2,function,100492
101243,fstat,function,100492
2940,Engine,class,2927
101247,lstat,function,100492
2946,init,function,2927
2948,LoadConfigs,function,2927
101252,stat,function,100492
2950,parsePostgreSQLHostPort,function,2927
101257,poll,function,100492
2957,parseMSSQLHostPort,function,2927
35726,github.com/gogs/gogs/vendor/github.com/lib/pq/url.go,file,34277
35727,ParseURL,function,35726
101264,github.com/gogs/gogs/vendor/golang.org/x/sys/unix/zsyscall_linux_mips64le.go,file,50558
2963,getEngine,function,2927
101266,Linkat,function,101264
101275,openat,function,101264
35741,github.com/gogs/gogs/vendor/github.com/lib/pq/user_posix.go,file,34277
2974,NewTestEngine,function,2927
35742,userCurrent,function,35741
2977,SetEngine,function,2927
35748,github.com/gogs/gogs/vendor/github.com/lib/pq/user_windows.go,file,34277
35749,userCurrent,function,35748
101284,ppoll,function,101264
2982,NewEngine,function,2927
2985,Statistic,class,2927
2986,GetStatistic,function,2927
2988,Ping,function,2927
101292,Readlinkat,function,101264
35757,colorable,folder,-1
35758,github.com/gogs/gogs/vendor/github.com/mattn/go-colorable/colorable_others.go,file,35757
35759,NewColorable,function,35758
2992,Version,class,2927
2993,DumpDatabase,function,2927
35762,NewColorableStdout,function,35758
35764,NewColorableStderr,function,35758
101301,Symlinkat,function,101264
35766,github.com/gogs/gogs/vendor/github.com/mattn/go-colorable/colorable_windows.go,file,35757
3001,ImportDatabase,function,2927
101308,Unlinkat,function,101264
35777,wchar,class,35766
35778,short,class,35766
101314,utimes,function,101264
35779,dword,class,35766
35780,word,class,35766
101319,utimensat,function,101264
35783,coord,class,35766
3019,github.com/gogs/gogs/models/models_sqlite.go,file,250
3020,init,function,3019
35788,smallRect,class,35766
134095,NlMsgerr,class,133735
3021,github.com/gogs/gogs/models/models_test.go,file,250
3022,Test_parsePostgreSQLHostPort,function,3021
134092,NlMsghdr,class,133735
101326,futimesat,function,101264
101331,Getcwd,function,101264
35794,consoleScreenBufferInfo,class,35766
134097,RtGenmsg,class,133735
3027,github.com/gogs/gogs/models/org.go,file,250
35797,consoleCursorInfo,class,35766
134103,RtAttr,class,133735
3030,IsOwnedBy,function,5462
134100,NlAttr,class,133735
101337,wait4,function,101264
3034,IsOrgMember,function,5462
134110,IfInfomsg,class,133735
3038,getTeam,function,5462
101345,ptrace,function,101264
35811,Writer,class,35766
3044,GetTeam,function,5462
35812,NewColorable,function,35766
101351,reboot,function,101264
134116,IfAddrmsg,class,133735
3049,getOwnerTeam,function,5462
35817,NewColorableStdout,function,35766
35819,NewColorableStderr,function,35766
134126,RtMsg,class,133735
3054,GetOwnerTeam,function,5462
35822,Write,function,35811
101358,mount,function,101264
134131,RtNexthop,class,133735
3058,getTeams,function,5462
3062,GetTeams,function,5462
134138,SockFilter,class,133735
3065,TeamsHaveAccessToRepo,function,5462
101368,Acct,function,101264
134142,SockFprog,class,133735
101372,Adjtimex,function,101264
3071,GetMembers,function,5462
101377,Chdir,function,101264
3076,AddMember,function,5462
101381,Chroot,function,101264
134148,InotifyEvent,class,133735
3080,RemoveMember,function,5462
101385,ClockGettime,function,101264
134154,PtraceRegs,class,133735
3084,removeOrgRepo,function,5462
101389,Close,function,101264
134156,FdSet,class,133735
3089,RemoveOrgRepo,function,5462
101392,Dup,function,101264
101397,Dup3,function,101264
3093,CreateOrganization,function,3027
101402,EpollCreate,function,101264
3101,GetOrgByName,function,3027
101407,EpollCreate1,function,101264
134173,Sysinfo_t,class,133735
35874,consoleColor,class,35766
35875,foregroundAttr,function,35874
3108,CountOrganizations,function,3027
101412,EpollCtl,function,101264
35878,backgroundAttr,function,35874
134180,Utsname,class,133735
3111,Organizations,function,3027
134187,Ustat_t,class,133735
101418,Exit,function,101264
3117,DeleteOrganization,function,3027
101420,Faccessat,function,101264
35885,hsv,class,35766
35886,dist,function,35885
101427,Fallocate,function,101264
134192,EpollEvent,class,133735
35893,toHSV,function,35766
101433,Fchdir,function,101264
3128,OrgUser,class,3027
3129,IsOrganizationOwner,function,3027
134200,PollFd,class,133735
101436,Fchmod,function,101264
3134,IsOrganizationMember,function,3027
35904,hsvTable,class,35766
35905,toHSVTable,function,35766
101440,Fchmodat,function,101264
3139,IsPublicMembership,function,3027
134209,Sigset_t,class,133735
35909,find,function,35904
101447,Fchownat,function,101264
3144,getOrgsByUserID,function,3027
134218,Termios,class,133735
134219,github.com/gogs/gogs/vendor/golang.org/x/sys/unix/ztypes_linux_mips64.go,file,50558
35917,minmax3f,function,35766
101455,fcntl,function,101264
3151,GetOrgsByUserID,function,3027
134226,_C_short,class,134219
134227,_C_int,class,134219
3156,GetOrgsByUserIDDesc,function,3027
35925,n256setup,function,35766
134228,_C_long,class,134219
101462,Fdatasync,function,101264
134229,_C_long_long,class,134219
101465,Flock,function,101264
35928,github.com/gogs/gogs/vendor/github.com/mattn/go-colorable/noncolorable.go,file,35757
134235,Timeval,class,134219
3162,getOwnedOrgsByUserID,function,3027
134232,Timespec,class,134219
35931,NonColorable,class,35928
35932,NewNonColorable,function,35928
101469,Fsync,function,101264
35935,Write,function,35931
3168,GetOwnedOrgsByUserID,function,3027
101472,Getdents,function,101264
3173,GetOwnedOrgsByUserIDDesc,function,3027
101479,Getpgid,function,101264
3179,GetOrgIDsByUserID,function,3027
101484,Getpid,function,101264
35949,isatty,folder,-1
101487,Getppid,function,101264
35950,github.com/gogs/gogs/vendor/github.com/mattn/go-isatty/doc.go,file,35949
35951,github.com/gogs/gogs/vendor/github.com/mattn/go-isatty/isatty_appengine.go,file,35949
35952,IsTerminal,function,35951
3186,getOrgUsersByOrgID,function,3027
101490,Getpriority,function,101264
35955,github.com/gogs/gogs/vendor/github.com/mattn/go-isatty/isatty_bsd.go,file,35949
35957,IsTerminal,function,35955
134260,Timex,class,134219
134261,Time_t,class,134219
3192,GetOrgUsersByOrgID,function,3027
134266,Tms,class,134219
101496,Getrusage,function,101264
35961,github.com/gogs/gogs/vendor/github.com/mattn/go-isatty/isatty_linux.go,file,35949
35963,IsTerminal,function,35961
3196,ChangeOrgUserStatus,function,3027
101500,Getsid,function,101264
134269,Utimbuf,class,134219
35967,github.com/gogs/gogs/vendor/github.com/mattn/go-isatty/isatty_solaris.go,file,35949
35968,IsTerminal,function,35967
101505,Gettid,function,101264
3204,AddOrgUser,function,3027
101508,Getxattr,function,101264
35973,github.com/gogs/gogs/vendor/github.com/mattn/go-isatty/isatty_windows.go,file,35949
35976,IsTerminal,function,35973
3211,RemoveOrgUser,function,3027
134286,Rusage,class,134219
35981,sqlite3,folder,-1
35982,github.com/gogs/gogs/vendor/github.com/mattn/go-sqlite3/backup.go,file,35981
101518,InotifyAddWatch,function,101264
35984,SQLiteBackup,class,35982
134290,_Gid_t,class,134219
35985,Backup,function,36262
134289,Rlimit,class,134219
101526,InotifyInit1,function,101264
101531,InotifyRmWatch,function,101264
35996,Step,function,35984
3230,removeOrgRepo,function,3027
101537,Kill,function,101264
134307,Stat_t,class,134219
36002,Remaining,function,35984
3235,RemoveOrgRepo,function,3027
101541,Klogctl,function,101264
36005,PageCount,function,35984
3239,getUserTeams,function,5462
36008,Finish,function,35984
36011,Close,function,35984
101548,Listxattr,function,101264
3247,GetUserTeamIDs,function,5462
36015,github.com/gogs/gogs/vendor/github.com/mattn/go-sqlite3/callback.go,file,35981
36016,callbackTrampoline,function,36015
134320,Statfs_t,class,134219
101556,Mkdirat,function,101264
134327,Dirent,class,134219
36022,stepTrampoline,function,36015
3255,GetUserTeams,function,5462
101562,Mknodat,function,101264
134329,Fsid,class,134219
3260,GetUserRepositories,function,5462
36028,doneTrampoline,function,36015
101569,Nanosleep,function,101264
36034,handleVal,class,36015
134337,Flock_t,class,134219
101573,PivotRoot,function,101264
36038,newHandle,function,36015
3274,GetUserMirrorRepositories,function,5462
101579,prlimit,function,101264
36043,lookupHandle,function,36015
134348,RawSockaddrInet4,class,134219
36048,deleteHandles,function,36015
101585,Prctl,function,101264
134354,RawSockaddrInet6,class,134219
36050,callbackArgRaw,class,36015
36051,callbackArgConverter,class,36015
3283,github.com/gogs/gogs/models/org_team.go,file,250
36054,callbackArgCast,class,36015
36055,Run,function,36054
134357,RawSockaddrUnix,class,134219
101592,read,function,101264
36062,callbackArgInt64,function,36015
101599,Removexattr,function,101264
3295,Team,class,3283
134365,RawSockaddrLinklayer,class,134219
3296,AfterSet,function,3295
134370,RawSockaddrNetlink,class,134219
36066,callbackArgBool,function,36015
3300,IsOwnerTeam,function,3295
101605,Renameat,function,101264
134374,RawSockaddrHCI,class,134219
3303,HasWriteAccess,function,3295
36072,callbackArgFloat64,function,36015
3306,IsMember,function,3295
134377,RawSockaddr,class,134219
36076,callbackArgBytes,function,36015
101613,Setdomainname,function,101264
3310,getRepositories,function,3295
134380,RawSockaddrAny,class,134219
134381,_Socklen,class,134219
101617,Sethostname,function,101264
134387,Iovec,class,134219
134384,Linger,class,134219
36084,callbackArgString,function,36015
101621,Setpgid,function,101264
134390,IPMreq,class,134219
3317,GetRepositories,function,3295
3320,getMembers,function,3295
101625,Setsid,function,101264
134394,IPMreqn,class,134219
36091,callbackArgGeneric,function,36015
3324,GetMembers,function,3295
101629,Settimeofday,function,101264
3327,AddMember,function,3295
134397,IPv6Mreq,class,134219
36096,callbackArg,function,36015
101632,Setns,function,101264
3331,RemoveMember,function,3295
101636,Setpriority,function,101264
134407,Msghdr,class,134219
36102,callbackConvertArgs,function,36015
3335,hasRepository,function,3295
101641,Setxattr,function,101264
134411,Cmsghdr,class,134219
3340,HasRepository,function,3295
134415,Inet4Pktinfo,class,134219
3344,addRepository,function,3295
134418,Inet6Pktinfo,class,134219
36113,callbackRetConverter,class,36015
36114,callbackRetInteger,function,36015
101651,Sysinfo,function,101264
101650,Sync,function,101264
3349,AddRepository,function,3295
134423,ICMPv6Filter,class,134219
36119,callbackRetFloat,function,36015
101654,Tee,function,101264
134421,IPv6MTUInfo,class,134219
134427,Ucred,class,134219
3354,removeRepository,function,3295
36123,callbackRetBlob,function,36015
101662,Tgkill,function,101264
36129,callbackRetText,function,36015
3362,RemoveRepository,function,3295
101667,Times,function,101264
36133,callbackRet,function,36015
36137,callbackError,function,36015
101672,Umask,function,101264
3370,IsUsableTeamName,function,3283
3373,NewTeam,function,3283
36141,callbackSyntheticForTests,function,36015
101676,Uname,function,101264
101679,Unmount,function,101264
36145,github.com/gogs/gogs/vendor/github.com/mattn/go-sqlite3/doc.go,file,35981
36146,github.com/gogs/gogs/vendor/github.com/mattn/go-sqlite3/error.go,file,35981
36147,ErrNo,class,36146
3380,getTeamOfOrgByName,function,3283
101684,Unshare,function,101264
36149,ErrNoExtended,class,36146
101687,Ustat,function,101264
36153,Error,class,36146
134459,TCPInfo,class,134219
101691,write,function,101264
3389,GetTeamOfOrgByName,function,3283
3394,getTeamByID,function,3283
101698,exitThread,function,101264
101701,readlen,function,101264
3402,GetTeamByID,function,3283
101708,writelen,function,101264
3406,getTeamsByOrgID,function,3283
101715,munmap,function,101264
3412,GetTeamsByOrgID,function,3283
36182,Error,function,36147
101719,Madvise,function,101264
3416,UpdateTeam,function,3283
36185,Extend,function,36147
36189,Error,function,36149
101724,Mprotect,function,101264
3423,DeleteTeam,function,3283
36192,Error,function,36153
101729,Mlock,function,101264
101733,Munlock,function,101264
101737,Mlockall,function,101264
3434,TeamUser,class,3283
3435,isTeamMember,function,3283
101740,Munlockall,function,101264
101742,EpollWait,function,101264
3442,IsTeamMember,function,3283
3447,getTeamMembers,function,3283
101750,Fchown,function,101264
101755,Fstatfs,function,101264
101759,Ftruncate,function,101264
3455,GetTeamMembers,function,3283
101763,Getegid,function,101264
3459,getUserTeams,function,3283
101766,Geteuid,function,101264
101769,Getgid,function,101264
3469,GetUserTeams,function,3283
101772,Getrlimit,function,101264
101776,Getuid,function,101264
3474,AddTeamMember,function,3283
101779,Lchown,function,101264
36247,github.com/gogs/gogs/vendor/github.com/mattn/go-sqlite3/sqlite3.go,file,35981
101785,Listen,function,101264
36249,init,function,36247
36250,Version,function,36247
101789,Pause,function,101264
3485,removeTeamMember,function,3283
101791,Pread,function,101264
36256,SQLiteDriver,class,36247
101799,Pwrite,function,101264
36262,SQLiteConn,class,36247
36264,SQLiteTx,class,36247
3497,RemoveTeamMember,function,3283
134575,NlMsghdr,class,134219
101807,Seek,function,101264
36270,SQLiteStmt,class,36247
134578,NlMsgerr,class,134219
36273,SQLiteResult,class,36247
3509,TeamRepo,class,3283
134583,NlAttr,class,134219
3510,hasTeamRepo,function,3283
134580,RtGenmsg,class,134219
101814,Select,function,101264
36280,SQLiteRows,class,36247
134586,RtAttr,class,134219
3517,HasTeamRepo,function,3283
36285,functionInfo,class,36247
36286,Call,function,36285
101823,sendfile,function,101264
3522,addTeamRepo,function,3283
134593,IfInfomsg,class,134219
134599,IfAddrmsg,class,134219
101831,Setfsgid,function,101264
3528,AddTeamRepo,function,3283
